"","carat","cut","color","clarity","depth_percent","table","price","length","width","depth"
"51036",0.9,"Good","J","VS2",63.9,58,3024,6.15,6.08,3.91
"51037",1.02,"Fair","J","SI1",66.8,55,3027,6.25,6.18,4.15
"51038",1.14,"Ideal","J","SI1",60.2,57,3045,6.81,6.71,4.07
"51039",0.9,"Ideal","J","VS1",62.6,55,3048,6.13,6.11,3.83
"51040",0.91,"Premium","J","VS2",61.6,58,3058,6.28,6.23,3.85
"51041",0.9,"Very Good","J","SI1",63.8,56,3061,6.11,6.14,3.91
"51042",0.93,"Premium","J","VS1",60.3,58,3062,6.37,6.31,3.82
"51043",0.92,"Good","J","SI2",59,63,3070,6.3,6.35,3.73
"51044",1,"Fair","J","VS1",66.6,57,3080,6.07,6.03,4.03
"51045",0.91,"Very Good","J","VS1",63.5,55,3082,6.22,6.12,3.92
"51046",1.01,"Good","J","SI2",63.7,60,3088,6.4,6.29,4.05
"51047",1.01,"Very Good","J","SI2",63.3,53,3088,6.35,6.31,4.01
"51048",0.92,"Premium","J","VS2",60.9,62,3091,6.31,6.26,3.83
"51049",0.9,"Very Good","J","VS1",62.6,55,3102,6.11,6.13,3.83
"51050",0.9,"Ideal","J","SI1",62.6,54,3102,6.16,6.23,3.88
"51051",0.9,"Ideal","J","VS2",59.8,56,3105,6.27,6.24,3.74
"51052",0.91,"Very Good","J","VS2",61.6,58,3112,6.23,6.28,3.85
"51053",0.9,"Very Good","J","VS2",61.9,59,3119,6.14,6.2,3.82
"51054",1.02,"Premium","J","SI2",62.3,58,3119,6.42,6.37,3.98
"51055",1.02,"Fair","J","SI2",65,59,3119,6.34,6.24,4.08
"51056",0.93,"Premium","J","VS2",61.1,59,3125,6.34,6.32,3.87
"51057",0.97,"Good","J","VS2",64.3,58,3129,6.25,6.22,4.01
"51058",0.9,"Premium","J","SI1",60.4,59,3141,6.27,6.24,3.78
"51059",0.9,"Very Good","J","VS2",63.5,56,3145,6.12,6.1,3.88
"51060",0.92,"Very Good","J","VS2",60.9,62,3146,6.26,6.31,3.83
"51061",1.03,"Good","J","SI2",64.1,62,3149,6.37,6.33,4.07
"51062",1.03,"Fair","J","SI2",64.6,62,3149,6.3,6.21,4.06
"51063",1.03,"Premium","J","SI2",62.2,59,3149,6.42,6.4,3.99
"51064",0.95,"Very Good","J","SI1",63.4,55,3154,6.25,6.21,3.95
"51065",0.95,"Fair","J","SI1",58,66,3154,6.5,6.46,3.76
"51066",1.22,"Premium","J","SI2",62.6,59,3156,6.79,4.24,3.76
"51067",0.9,"Ideal","J","VS2",61.3,57,3160,6.16,6.24,3.8
"51068",0.91,"Very Good","J","SI2",62.4,61,3169,6.13,6.2,3.85
"51069",0.92,"Very Good","J","SI1",62.6,58,3170,6.18,6.22,3.88
"51070",0.92,"Ideal","J","SI1",62.3,56,3170,6.24,6.29,3.9
"51071",0.9,"Ideal","J","VS1",62.5,55,3175,6.18,6.14,3.85
"51072",0.9,"Premium","J","VS1",62.3,56,3175,6.23,6.19,3.87
"51073",1,"Fair","J","SI1",65.3,57,3175,6.33,6.12,4.08
"51074",0.93,"Very Good","J","VS2",61.1,59,3180,6.32,6.34,3.87
"51075",0.91,"Very Good","J","SI2",62,56,3181,6.18,6.23,3.85
"51076",0.92,"Ideal","J","SI1",61.7,57,3181,6.21,6.26,3.85
"51077",0.96,"Premium","J","SI1",62.9,59,3187,6.3,6.22,3.94
"51078",1.03,"Good","J","SI2",56.2,62,3188,6.69,6.73,3.77
"51079",0.9,"Very Good","J","VS1",62.5,56,3188,6.11,6.21,3.85
"51080",1.01,"Premium","J","VS2",62.4,60,3190,6.45,6.35,3.99
"51081",1.01,"Fair","J","VS2",65.8,55,3190,6.29,6.24,4.12
"51082",0.9,"Good","J","VVS2",57.4,61,3193,6.42,6.37,3.67
"51083",0.9,"Very Good","J","VS1",62.9,56,3197,6.13,6.18,3.87
"51084",1,"Fair","J","SI2",56.3,64,3199,6.58,6.54,3.69
"51085",1.04,"Good","J","SI2",63.8,56,3204,6.36,6.32,4.05
"51086",1.01,"Ideal","J","SI1",62.1,54,3207,6.48,6.4,4
"51087",0.93,"Very Good","J","VS2",63.3,61,3208,6.19,6.14,3.9
"51088",0.91,"Good","J","VS1",64.2,60,3210,6.01,5.95,3.84
"51089",0.92,"Ideal","J","VS2",61.1,57,3215,6.31,6.22,3.83
"51090",1.1,"Premium","J","SI2",60,58,3216,6.77,6.66,4.03
"51091",0.9,"Very Good","J","SI1",63.6,57,3225,6.07,6.1,3.87
"51092",0.9,"Very Good","J","VS1",62.3,56,3231,6.19,6.23,3.87
"51093",1,"Good","J","SI2",62.7,58,3234,6.28,6.32,3.95
"51094",1.03,"Fair","J","SI2",56.2,62,3246,6.73,6.69,3.77
"51095",0.93,"Premium","J","VS2",62.3,60,3250,6.3,6.23,3.9
"51096",0.9,"Ideal","J","VS2",62.5,57,3255,6.16,6.26,3.88
"51097",0.91,"Ideal","J","VS2",62.1,56,3256,6.18,6.22,3.85
"51098",0.91,"Very Good","J","VS2",61,58,3258,6.22,6.3,3.82
"51099",1,"Good","J","VVS2",63.7,57,3265,6.34,6.31,4.03
"51100",1.12,"Premium","J","SI2",60.7,61,3266,6.71,6.64,4.05
"51101",0.91,"Ideal","J","VS1",60.7,57,3267,6.23,6.26,3.79
"51102",0.96,"Premium","J","SI1",60.3,59,3269,6.4,6.36,3.85
"51103",0.95,"Ideal","J","SI1",63,56,3275,6.32,6.26,3.96
"51104",1,"Premium","J","SI1",62,62,3276,6.27,6.22,3.87
"51105",0.93,"Ideal","J","VS1",62.3,56,3281,6.26,6.22,3.89
"51106",1.04,"Good","J","VS2",58.2,64,3285,6.64,6.53,3.85
"51107",0.91,"Very Good","J","VS2",61.6,59,3290,6.13,6.25,3.81
"51108",0.91,"Good","J","VS2",61.3,61,3290,6.18,6.25,3.81
"51109",1,"Very Good","J","SI2",62.8,63,3293,6.26,6.19,3.19
"51110",1,"Very Good","J","SI2",63.2,62,3293,6.32,6.27,3.98
"51111",1,"Premium","J","SI2",62.7,58,3293,6.32,6.28,3.95
"51112",1.01,"Premium","J","VS2",62.4,60,3296,6.45,6.35,3.99
"51113",0.91,"Ideal","J","VS1",60.7,57,3296,6.26,6.23,3.79
"51114",1.02,"Good","J","SI2",63.1,58,3298,6.34,6.38,4.01
"51115",0.91,"Very Good","J","VS2",62.6,55,3299,6.17,6.19,3.87
"51116",0.91,"Ideal","J","VS2",61.9,58,3299,6.18,6.22,3.84
"51117",1.08,"Fair","J","SI2",64.9,60,3302,6.46,6.32,4.15
"51118",0.41,"Good","J","VS2",64,59,565,4.64,4.71,2.99
"51119",0.38,"Very Good","J","VS2",60.5,60,566,4.64,4.68,2.82
"51120",0.96,"Good","J","VS2",63.9,58,3312,6.27,6.21,3.99
"51121",1.24,"Ideal","J","SI1",62.3,57,3312,6.86,6.81,4.26
"51122",0.95,"Very Good","J","VS2",63.5,56,3314,6.24,6.27,3.97
"51123",0.96,"Ideal","J","VS2",61.5,57,3326,6.32,6.36,3.9
"51124",0.92,"Ideal","J","VS1",62.4,56,3332,6.23,6.19,3.88
"51125",0.9,"Very Good","J","VS1",60.4,58,3358,6.22,6.27,3.77
"51126",1.02,"Very Good","J","SI2",63.1,58,3359,6.38,6.34,4.01
"51127",0.95,"Very Good","J","VS1",62.4,57,3365,6.25,6.29,3.91
"51128",1.03,"Premium","J","SI2",62,58,3378,6.47,6.52,4.03
"51129",0.31,"Premium","J","VS1",60.7,60,408,4.34,4.39,2.65
"51130",0.31,"Premium","J","VS1",61.8,59,408,4.31,4.33,2.67
"51131",0.4,"Good","J","VS1",64,56,567,4.66,4.69,2.99
"51132",0.39,"Ideal","J","SI1",61,56,568,4.71,4.73,2.88
"51133",1.06,"Premium","J","SI2",62.9,59,3391,6.43,6.39,4.03
"51134",1.05,"Very Good","J","SI2",60.9,60,3395,6.51,6.59,3.99
"51135",1.01,"Good","J","SI1",62.8,58,3399,6.28,6.33,3.96
"51136",1.14,"Fair","J","SI2",64.4,55,3403,6.56,6.54,4.22
"51137",1.04,"Good","J","SI1",64.2,58,3407,6.42,6.34,4.1
"51138",1,"Premium","J","SI1",62.7,57,3416,6.4,6.33,3.99
"51139",0.9,"Very Good","J","VS1",62.4,58,3418,6.15,6.19,3.85
"51140",0.9,"Ideal","J","VS1",62.1,57,3418,6.16,6.18,3.83
"51141",1.01,"Premium","J","SI2",63,60,3421,6.38,6.31,4
"51142",1,"Good","J","VS2",57.6,58,3422,6.59,6.56,3.79
"51143",1,"Fair","J","VS2",65.3,61,3422,6.33,6.13,4.03
"51144",0.9,"Good","J","VS2",57.9,63,3423,6.32,6.35,3.67
"51145",0.9,"Good","J","VS2",62.3,64,3423,6.09,6.17,3.82
"51146",1.04,"Good","J","SI2",64.2,59,3425,6.47,6.38,4.13
"51147",1,"Fair","J","SI1",64.9,58,3427,6.29,6.23,4.06
"51148",1.09,"Fair","J","VS2",64.6,58,3443,6.48,6.41,4.16
"51149",1.22,"Very Good","J","SI2",63.5,58,3443,6.8,6.75,4.3
"51150",1.02,"Premium","J","SI1",58.9,62,3444,6.51,6.43,3.81
"51151",0.9,"Ideal","J","SI1",62.7,56,3445,6.21,6.16,3.88
"51152",1.02,"Ideal","J","VVS2",62.7,57,3451,6.45,6.37,4.02
"51153",0.35,"Ideal","J","IF",61.8,55,569,4.54,4.56,2.81
"51154",0.35,"Ideal","J","IF",61.8,53,569,4.58,4.61,2.84
"51155",1.02,"Premium","J","SI2",61.4,60,3455,6.5,6.44,3.97
"51156",1.05,"Premium","J","SI2",60.9,60,3457,6.59,6.51,3.99
"51157",1.04,"Very Good","J","SI2",62.8,57,3459,6.44,6.5,4.06
"51158",0.9,"Premium","J","VVS2",62.5,61,3459,6.15,6.08,3.82
"51159",1.01,"Very Good","J","SI2",63.5,59,3462,6.3,6.36,4.02
"51160",1,"Ideal","J","SI2",62.1,56,3465,6.34,6.41,3.96
"51161",1,"Very Good","J","SI1",61.9,62,3465,6.33,6.36,3.93
"51162",0.91,"Very Good","J","VS2",61.9,59,3478,6.11,6.16,3.8
"51163",1.02,"Very Good","J","SI1",61.9,60,3483,6.37,6.42,3.96
"51164",0.92,"Ideal","J","VS1",62,55,3489,6.24,6.27,3.88
"51165",1.02,"Premium","J","SI1",61.2,57,3496,6.58,6.43,3.98
"51166",0.9,"Ideal","J","VS1",62.4,56,3498,6.15,6.18,3.85
"51167",1.01,"Premium","J","SI2",61.7,58,3499,6.4,6.44,3.96
"51168",1.01,"Premium","J","SI2",61.8,60,3499,6.37,6.41,3.95
"51169",1.01,"Very Good","J","SI1",62.9,57,3499,6.35,6.37,4
"51170",1.02,"Premium","J","VS2",61.6,58,3513,6.4,6.35,3.93
"51171",1.11,"Premium","J","SI1",59.5,58,3524,6.89,6.77,4.07
"51172",1,"Premium","J","SI1",61.9,62,3528,6.36,6.33,3.93
"51173",1,"Ideal","J","SI2",62.1,56,3528,6.41,6.34,3.96
"51174",1.05,"Ideal","J","VS1",60.6,56,3528,6.59,6.55,3.98
"51175",1.02,"Good","J","SI2",63.4,56,3534,6.36,6.42,4.05
"51176",1.02,"Very Good","J","SI2",62.6,60,3534,6.39,6.42,4.01
"51177",1.01,"Premium","J","VS2",59.8,61,3535,6.47,6.43,3.86
"51178",1,"Good","J","SI2",57.8,61,3536,6.54,6.58,3.79
"51179",1.08,"Ideal","J","SI2",61.8,57,3537,6.56,6.58,4.06
"51180",1.01,"Good","J","VS2",63.3,54,3555,6.34,6.42,4.04
"51181",0.95,"Ideal","J","VVS2",60.6,57,3558,6.4,6.34,3.86
"51182",1.01,"Premium","J","SI2",62.5,62,3563,6.41,6.36,3.99
"51183",1.01,"Premium","J","SI2",61.7,58,3563,6.44,6.4,3.96
"51184",1.01,"Premium","J","SI2",61.8,60,3563,6.41,6.37,3.95
"51185",0.93,"Very Good","J","VS2",62.8,56,3576,6.14,6.22,3.88
"51186",1,"Good","J","VS2",64.3,59,3580,6.27,6.21,4.01
"51187",0.9,"Ideal","J","VS1",61.6,55,3587,6.24,6.27,3.85
"51188",1.01,"Very Good","J","SI2",61.9,59,3592,6.34,6.38,3.94
"51189",1.05,"Premium","J","VS2",59.4,62,3593,6.66,6.58,3.93
"51190",1.01,"Ideal","J","SI1",60.5,56,3599,6.49,6.53,3.94
"51191",1.02,"Premium","J","SI2",62.6,60,3599,6.42,6.39,4.01
"51192",1.02,"Very Good","J","SI2",63.4,56,3599,6.42,6.36,4.05
"51193",1.02,"Very Good","J","SI2",61.1,61,3601,6.44,6.5,3.95
"51194",1.04,"Premium","J","SI2",62,59,3603,6.47,6.49,4.02
"51195",1,"Good","J","SI1",58.7,62,3614,6.47,6.51,3.81
"51196",1.09,"Ideal","J","VS2",62.5,55,3615,6.64,6.58,4.13
"51197",1.05,"Ideal","J","SI2",61.6,57,3616,6.55,6.51,4.02
"51198",1,"Good","J","SI1",59.5,61,3616,6.46,6.52,3.86
"51199",0.9,"Premium","J","VVS1",62,58,3617,6.19,6.11,3.81
"51200",1.01,"Very Good","J","VS2",63.3,54,3620,6.42,6.34,4.04
"51201",1.03,"Premium","J","SI2",62.8,58,3634,6.48,6.41,4.05
"51202",1.12,"Ideal","J","VS2",62.9,57,3638,6.55,6.52,4.11
"51203",1.02,"Good","J","SI2",62.2,61,3639,6.41,6.48,4.01
"51204",1.03,"Very Good","J","SI2",63.1,57,3640,6.41,6.43,4.05
"51205",1,"Premium","J","VS1",59.7,62,3640,6.52,6.46,3.87
"51206",0.9,"Very Good","J","VS1",62.4,57,3643,6.13,6.18,3.84
"51207",0.93,"Very Good","J","VS1",63,53,3651,6.22,6.26,3.93
"51208",1.02,"Premium","J","VS2",58.9,60,3651,6.57,6.53,3.86
"51209",1.01,"Good","J","VS2",62.8,58,3655,6.3,6.35,3.97
"51210",0.9,"Ideal","J","VS1",62.6,54,3656,6.15,6.18,3.86
"51211",1.01,"Premium","J","SI2",61.9,59,3658,6.38,6.34,3.94
"51212",1.01,"Good","J","SI1",63.6,54,3665,6.44,6.36,4.07
"51213",0.91,"Very Good","J","VS1",62.1,55,3666,6.16,6.24,3.85
"51214",0.95,"Premium","J","VVS2",62.6,59,3669,6.23,6.26,3.91
"51215",1.04,"Premium","J","SI2",62,59,3669,6.49,6.47,4.02
"51216",1.06,"Premium","J","SI2",61.3,60,3672,6.52,6.59,4.02
"51217",0.9,"Ideal","J","IF",62.2,57,3677,6.17,6.14,3.83
"51218",1,"Good","J","SI1",63.9,60,3679,6.26,6.19,3.98
"51219",0.38,"Ideal","J","VS2",62.3,55,572,4.63,4.65,2.89
"51220",1,"Premium","J","VS2",62,62,3685,6.42,6.35,3.96
"51221",1,"Premium","J","VS2",60.7,61,3685,6.5,6.41,3.92
"51222",1,"Good","J","SI1",61.7,62,3690,6.37,6.4,3.94
"51223",1.21,"Premium","J","VS2",59,60,3694,6.93,6.88,4.07
"51224",1.1,"Premium","J","VS2",61.2,57,3696,6.66,6.61,4.06
"51225",1.31,"Premium","J","SI2",59.7,59,3697,7.06,7.01,4.2
"51226",1.01,"Good","J","SI1",63.6,54,3699,6.44,6.36,4.07
"51227",1,"Premium","J","SI1",60.8,58,3712,6.39,6.44,3.9
"51228",0.97,"Good","J","VS2",60,56,3717,6.4,6.46,3.86
"51229",1.01,"Premium","J","VS2",61,61,3722,6.28,6.22,3.81
"51230",1.1,"Premium","J","SI2",59.6,59,3726,6.74,6.72,4.01
"51231",1.03,"Very Good","J","SI2",58,60,3729,6.64,6.67,3.86
"51232",1.11,"Very Good","J","VS2",63.2,59,3730,6.55,6.46,4.11
"51233",1.01,"Ideal","J","SI2",61.6,55,3732,6.45,6.5,3.99
"51234",1.15,"Good","J","SI2",63.8,60,3733,6.63,6.56,4.21
"51235",1.01,"Premium","J","SI2",61.2,59,3733,6.43,6.37,3.92
"51236",1.03,"Ideal","J","SI1",62.3,57,3738,6.48,6.43,4.02
"51237",1.06,"Premium","J","SI2",61.3,60,3740,6.59,6.52,4.02
"51238",1.08,"Good","J","SI2",63.2,59,3742,6.4,6.57,4.1
"51239",1.02,"Very Good","J","SI2",63.3,56,3745,6.38,6.42,4.05
"51240",0.9,"Very Good","J","VVS1",60.4,60,3746,6.23,6.28,3.78
"51241",1.01,"Very Good","J","SI1",62.9,56,3749,6.35,6.4,4.01
"51242",1.03,"Premium","J","SI1",61.1,61,3749,6.49,6.44,3.95
"51243",1.25,"Premium","J","VS2",59.8,58,3751,7.02,6.96,4.18
"51244",1.06,"Very Good","J","SI2",62,58,3754,6.45,6.53,4.04
"51245",1.02,"Very Good","J","SI2",62.9,59,3755,6.34,6.41,4.01
"51246",1.01,"Good","J","SI2",59.5,62,3756,6.42,6.46,3.83
"51247",1.04,"Ideal","J","SI2",60.4,57,3762,6.55,6.6,3.97
"51248",1,"Good","J","VS2",58.7,61,3769,6.5,6.52,3.82
"51249",1.07,"Ideal","J","SI1",60.8,56,3775,6.61,6.57,4.01
"51250",1,"Good","J","SI1",63.8,59,3780,6.34,6.27,4.02
"51251",1,"Premium","J","SI1",62.8,59,3780,6.37,6.27,3.97
"51252",1,"Fair","J","SI1",64.7,52,3780,6.35,6.3,4.09
"51253",1,"Premium","J","SI1",60.8,58,3780,6.44,6.39,3.9
"51254",1.2,"Premium","J","SI2",61.7,57,3782,6.85,6.79,4.21
"51255",1.07,"Very Good","J","SI2",61.6,54,3783,6.57,6.59,4.05
"51256",1,"Ideal","J","SI1",62.7,58,3788,6.35,6.41,4
"51257",1.01,"Premium","J","VS1",63,55,3790,6.39,6.34,4.01
"51258",1,"Premium","J","VS2",60.3,58,3790,6.49,6.44,3.9
"51259",1.24,"Very Good","J","SI2",63.1,60,3791,6.79,6.74,4.27
"51260",1.14,"Premium","J","SI1",62.4,59,3792,6.7,6.62,4.16
"51261",1.01,"Very Good","J","SI2",62.7,55,3793,6.42,6.44,4.03
"51262",1.03,"Good","J","VS2",63.7,56,3795,6.42,6.35,4.07
"51263",1.02,"Very Good","J","VS2",59.3,58,3796,6.56,6.62,3.91
"51264",1.01,"Ideal","J","SI2",61.6,55,3801,6.5,6.45,3.99
"51265",1.04,"Very Good","J","SI2",63.5,59,3810,6.37,6.42,4.06
"51266",1.08,"Very Good","J","SI2",63.2,59,3810,6.57,6.4,4.1
"51267",0.34,"Premium","J","VS1",61.7,58,574,4.47,4.41,2.74
"51268",1.01,"Ideal","J","SI1",62.9,56,3818,6.4,6.35,4.01
"51269",1.05,"Premium","J","VS1",62.7,61,3822,6.58,6.49,4.09
"51270",1.01,"Good","J","VS1",63.2,62,3823,6.29,6.33,3.99
"51271",1.06,"Premium","J","SI2",62,58,3823,6.53,6.45,4.04
"51272",0.91,"Ideal","J","VVS2",60.2,57,3826,6.31,6.34,3.81
"51273",0.9,"Very Good","J","SI1",63.4,59,3830,6.14,6.1,3.88
"51274",1,"Good","J","VS2",62,61,3835,6.36,6.45,3.97
"51275",1.04,"Good","J","VS2",57.4,60,3844,6.76,6.72,3.87
"51276",1.11,"Good","J","SI1",63.6,58,3846,6.48,6.57,4.15
"51277",1.01,"Good","J","SI1",58.8,57,3853,6.57,6.63,3.88
"51278",1.02,"Premium","J","SI1",63,58,3856,6.44,6.39,4.04
"51279",1.02,"Ideal","J","SI1",62.8,54,3856,6.46,6.43,4.05
"51280",1.02,"Premium","J","SI1",61.8,58,3856,6.5,6.44,4
"51281",1.02,"Very Good","J","SI1",62.5,58,3857,6.37,6.43,4
"51282",1.14,"Premium","J","SI2",60.4,59,3861,6.8,6.74,4.09
"51283",0.91,"Ideal","J","VS1",61.9,56,3863,6.19,6.22,3.85
"51284",1,"Premium","J","VVS2",59.6,61,3864,6.4,6.36,3.8
"51285",1,"Premium","J","VS2",60.7,58,3877,6.49,6.52,3.95
"51286",1.02,"Very Good","J","SI1",63.1,60,3879,6.35,6.4,4.02
"51287",1.2,"Very Good","J","SI2",59.6,62,3880,6.9,6.95,4.13
"51288",1.12,"Good","J","SI1",63.7,61,3880,6.5,6.54,4.15
"51289",1.05,"Good","J","VS1",57.8,64,3881,6.74,6.67,3.88
"51290",1.29,"Very Good","J","SI2",63.5,57,3884,6.89,6.87,4.37
"51291",1.01,"Fair","J","VS2",59.6,62,3886,6.54,6.49,3.88
"51292",1.03,"Ideal","J","SI1",62.3,56,3893,6.51,6.45,4.04
"51293",1.01,"Premium","J","VVS2",62.7,59,3897,6.46,6.39,4.03
"51294",1.11,"Very Good","J","SI1",62,58,3901,6.57,6.62,4.09
"51295",1.01,"Very Good","J","SI2",62.2,58,3905,6.37,6.4,3.97
"51296",1.01,"Very Good","J","SI2",62.8,59,3906,6.34,6.37,3.99
"51297",1.24,"Very Good","J","SI2",63.3,60,3908,6.83,6.75,4.29
"51298",1.18,"Premium","J","VS2",62.8,59,3913,6.78,6.69,4.23
"51299",1.11,"Good","J","SI1",63.6,58,3916,6.57,6.48,4.15
"51300",1,"Good","J","VS1",58.1,64,3920,6.63,6.51,3.82
"51301",1,"Premium","J","SI1",58.7,58,3920,6.55,6.51,3.83
"51302",1.03,"Ideal","J","SI1",61.9,56,3921,6.45,6.5,4.01
"51303",1.03,"Ideal","J","SI1",62.6,57,3922,6.45,6.43,4.03
"51304",1.04,"Very Good","J","SI2",63.2,58.6,3924,6.35,6.39,4.03
"51305",1.01,"Ideal","J","SI1",62.8,57,3926,6.4,6.44,4.03
"51306",1,"Ideal","J","SI1",59.2,62,3929,6.47,6.5,3.84
"51307",1.04,"Ideal","J","SI1",61.1,57,3931,6.57,6.52,4
"51308",1.06,"Ideal","J","SI2",61.3,57,3932,6.55,6.6,4.03
"51309",1.02,"Ideal","J","VVS2",62.1,57,3936,6.46,6.43,4
"51310",1.2,"Premium","J","SI2",59.6,62,3951,6.95,6.9,4.13
"51311",1.12,"Good","J","SI1",63.7,61,3951,6.54,6.5,4.15
"51312",1.01,"Very Good","J","SI1",58.9,59,3952,6.56,6.62,3.88
"51313",1.16,"Ideal","J","SI1",60.7,57,3955,6.77,6.83,4.13
"51314",1.03,"Premium","J","VS1",61.8,58,3957,6.51,6.41,3.99
"51315",1.08,"Good","J","VS2",64.3,58,3980,6.46,6.44,4.15
"51316",1.08,"Fair","J","VS2",65.1,54,3980,6.47,6.44,4.2
"51317",1.01,"Ideal","J","SI2",59,59,3982,6.57,6.61,3.89
"51318",1.21,"Fair","J","SI2",64.6,59,3984,6.74,6.64,4.32
"51319",1.21,"Premium","J","SI2",60.8,58,3984,6.93,6.88,4.19
"51320",1.13,"Premium","J","SI2",62.4,59,3987,6.68,6.62,4.15
"51321",1,"Very Good","J","SI2",62.8,54,3991,6.35,6.43,4.01
"51322",1.01,"Ideal","J","SI2",61.4,56,3997,6.44,6.47,3.97
"51323",1.01,"Very Good","J","SI1",62.8,57,3998,6.37,6.41,4.01
"51324",0.99,"Very Good","J","SI1",60.3,57,4002,6.44,6.49,3.9
"51325",1.03,"Ideal","J","SI2",62.1,54,4008,6.47,6.51,4.03
"51326",1.27,"Premium","J","VS2",62.8,58,4011,6.96,6.92,4.36
"51327",1.25,"Premium","J","SI2",61.3,58,4018,6.98,6.95,4.27
"51328",1.15,"Very Good","J","SI2",63.6,57,4021,6.6,6.64,4.21
"51329",1.14,"Premium","J","SI2",62.3,56,4022,6.73,6.66,4.17
"51330",1.16,"Ideal","J","SI1",60.7,57,4028,6.83,6.77,4.13
"51331",1,"Premium","J","VS1",62.8,57,4032,6.39,6.35,4
"51332",1,"Ideal","J","VS1",62.3,56,4032,6.43,6.38,3.99
"51333",1.04,"Premium","J","SI1",60.2,56,4036,6.61,6.54,3.96
"51334",1.04,"Premium","J","VS2",58.7,58,4043,6.68,6.61,3.9
"51335",1.09,"Premium","J","SI1",62.3,59,4046,6.55,6.59,4.09
"51336",1.17,"Good","J","SI1",63.9,55,4054,6.66,6.73,4.28
"51337",1.03,"Ideal","J","SI2",62.4,56,4054,6.44,6.48,4.03
"51338",1.11,"Fair","J","SI2",64.8,55.1,4056,6.44,6.55,4.21
"51339",1.22,"Very Good","J","SI2",62.2,60,4058,6.77,6.89,4.25
"51340",1.04,"Ideal","J","SI1",60.8,57,4059,6.54,6.59,3.99
"51341",1.12,"Premium","J","SI1",62.3,57,4064,6.72,6.61,4.15
"51342",1.12,"Premium","J","SI1",62.7,55,4064,6.65,6.61,4.16
"51343",1.44,"Premium","J","SI2",58.2,58,4064,7.39,7.35,4.29
"51344",1.12,"Very Good","J","SI2",58.5,60,4066,6.83,6.89,4.01
"51345",1.11,"Ideal","J","SI2",62.5,57,4073,6.64,6.6,4.14
"51346",1.35,"Premium","J","SI1",62.1,54,4082,7.15,7.09,4.42
"51347",1.11,"Very Good","J","SI1",63.3,61,4084,6.56,6.49,4.13
"51348",1.11,"Ideal","J","SI2",61.7,57,4092,6.63,6.69,4.11
"51349",1.13,"Premium","J","SI2",59.7,59,4093,6.85,6.76,4.06
"51350",1.08,"Ideal","J","VS2",62.3,56,4093,6.6,6.53,4.09
"51351",0.95,"Very Good","J","VVS2",60.5,59,4098,6.33,6.36,3.84
"51352",1.08,"Premium","J","SI1",61,60,4098,6.57,6.62,4.02
"51353",1.01,"Ideal","J","SI2",61.9,55.3,4099,6.43,6.5,4.01
"51354",1.2,"Ideal","J","VS2",61.6,54,4099,6.88,6.82,4.22
"51355",1.11,"Ideal","J","SI2",62.6,54,4101,6.61,6.64,4.15
"51356",1.2,"Very Good","J","SI2",61.8,56,4102,6.81,6.85,4.22
"51357",0.32,"Ideal","J","VS2",61.5,53,409,4.44,4.47,2.74
"51358",0.35,"Good","J","SI1",63.3,56,409,4.5,4.53,2.86
"51359",0.36,"Premium","J","SI1",61.6,60,410,4.54,4.58,2.81
"51360",0.3,"Ideal","J","VS1",62,57,411,4.28,4.3,2.66
"51361",0.3,"Ideal","J","VS1",62.2,57,411,4.27,4.28,2.66
"51362",0.31,"Good","J","VS1",61.9,61,412,4.29,4.34,2.67
"51363",0.3,"Ideal","J","VVS2",62,54,413,4.3,4.34,2.68
"51364",0.32,"Ideal","J","VS2",62.3,55.3,413,4.36,4.37,2.72
"51365",0.34,"Ideal","J","VS1",61.9,55,413,4.5,4.54,2.8
"51366",1.07,"Premium","J","SI2",62.4,58,4105,6.54,6.47,4.06
"51367",1.2,"Ideal","J","VS2",62.2,54,4106,6.84,6.8,4.24
"51368",1.3,"Very Good","J","VS2",63.3,57,4106,6.98,6.96,4.41
"51369",1.2,"Premium","J","SI1",62.8,58,4113,6.77,6.7,4.23
"51370",1.05,"Premium","J","VS1",60,60,4116,6.46,6.43,4
"51371",1.05,"Ideal","J","VS1",62.8,57,4116,6.45,6.41,4.04
"51372",1.01,"Very Good","J","VS2",59.3,59,4120,6.5,6.58,3.88
"51373",1.13,"Fair","J","SI1",64.9,55,4123,6.49,6.56,4.24
"51374",1.05,"Ideal","J","SI2",62.3,54,4126,6.52,6.55,4.07
"51375",1.01,"Good","J","VS1",60.4,64,4129,6.48,6.44,3.9
"51376",1.09,"Ideal","J","VS2",61.3,57,4131,6.63,6.61,4.06
"51377",1.22,"Premium","J","SI2",62.2,60,4132,6.89,6.77,4.25
"51378",1.01,"Very Good","J","SI1",63.3,55,4133,6.34,6.32,4.01
"51379",1.02,"Very Good","J","SI1",61.4,58,4137,6.47,6.5,3.98
"51380",1,"Premium","J","VS1",62.8,57,4144,6.39,6.35,4
"51381",1,"Ideal","J","VS1",62.3,56,4144,6.43,6.38,3.99
"51382",1.05,"Premium","J","VS2",61.1,58,4145,6.56,6.51,3.99
"51383",1.21,"Fair","J","SI1",65,59,4147,6.64,6.57,4.29
"51384",1.21,"Fair","J","SI1",65.3,60,4147,6.6,6.51,4.28
"51385",1.08,"Very Good","J","SI2",62.5,60,4152,6.51,6.57,4.09
