"","carat","cut","color","clarity","depth_percent","table","price","length","width","depth"
"49654",0.61,"Ideal","G","VS1",61.6,55,2166,5.45,5.49,3.37
"49655",0.7,"Fair","D","SI2",65.6,55,2167,5.59,5.5,3.64
"49656",0.76,"Ideal","J","VVS2",62,57,2167,5.86,5.81,3.62
"49657",0.7,"Good","F","SI1",57.7,65,2167,5.78,5.72,3.32
"49658",0.73,"Ideal","I","VS1",62.1,54,2167,5.77,5.8,3.59
"49659",0.61,"Ideal","G","VS1",60.9,57,2167,5.46,5.5,3.34
"49660",0.61,"Ideal","G","VS1",61.9,56,2167,5.43,5.45,3.37
"49661",0.61,"Ideal","G","VS1",62.1,56,2167,5.42,5.44,3.37
"49662",0.7,"Good","F","SI1",63.1,64,2167,5.61,5.58,3.53
"49663",0.7,"Fair","F","SI1",65.9,59,2167,5.53,5.49,3.63
"49664",0.7,"Fair","F","SI1",64.8,60,2167,5.57,5.54,3.6
"49665",0.56,"Ideal","G","VVS2",60.7,56,2167,5.33,5.32,3.23
"49666",0.7,"Fair","D","SI2",64.5,60,2167,5.53,5.47,3.55
"49667",0.56,"Premium","G","VVS1",59.7,59,2167,5.41,5.35,3.21
"49668",0.7,"Premium","D","SI2",58.3,61,2167,5.74,5.7,3.33
"49669",0.56,"Premium","E","VS2",59.9,58,2167,5.37,5.34,3.21
"49670",0.84,"Fair","D","SI2",64.5,60,2167,5.92,5.84,3.79
"49671",0.6,"Fair","G","VVS2",57.9,67,2167,5.66,5.47,3.23
"49672",0.5,"Very Good","E","VVS2",59.3,56,2168,5.25,5.3,3.13
"49673",0.72,"Very Good","H","SI1",63.7,57,2168,5.66,5.7,3.62
"49674",0.82,"Premium","J","SI1",61.2,58,2168,5.99,6.04,3.68
"49675",0.52,"Ideal","F","VVS2",61.6,57,2168,5.16,5.2,3.19
"49676",0.52,"Ideal","F","VVS2",62,55,2168,5.16,5.2,3.21
"49677",0.54,"Ideal","F","VVS2",61.9,56,2168,5.2,5.23,3.23
"49678",0.71,"Ideal","F","SI2",61.6,56,2168,5.73,5.67,3.51
"49679",0.59,"Ideal","G","VVS2",62.2,56,2169,5.35,5.39,3.34
"49680",0.71,"Premium","H","VS2",61.3,58,2169,5.76,5.82,3.55
"49681",0.71,"Premium","F","SI2",62.1,60,2169,5.68,5.62,3.51
"49682",0.78,"Ideal","J","SI1",61.1,56,2169,5.95,5.97,3.64
"49683",0.71,"Premium","F","SI2",62.3,60,2169,5.7,5.67,3.54
"49684",0.74,"Very Good","J","VS1",62.7,58,2170,5.75,5.8,3.62
"49685",0.53,"Very Good","D","VS1",60.5,58,2170,5.27,5.3,3.2
"49686",0.72,"Very Good","G","SI1",63.6,56,2170,5.69,5.72,3.63
"49687",0.7,"Premium","G","SI1",60.3,58,2170,5.73,5.77,3.47
"49688",0.56,"Ideal","D","VS1",62.6,59,2170,5.24,5.31,3.3
"49689",0.72,"Ideal","G","SI2",61.6,54,2170,5.78,5.82,3.57
"49690",0.87,"Premium","F","I1",59.1,58,2170,6.25,6.21,3.68
"49691",0.71,"Very Good","G","SI2",62.4,59,2171,5.68,5.7,3.55
"49692",0.71,"Very Good","G","SI2",62.4,54,2171,5.72,5.76,3.58
"49693",0.63,"Premium","E","VS1",60.4,58,2171,5.59,5.64,3.39
"49694",0.67,"Premium","H","VVS2",60.6,61,2171,5.65,5.61,3.41
"49695",0.67,"Very Good","F","VS2",63.2,60,2171,5.55,5.5,3.49
"49696",0.6,"Ideal","E","VS1",61,56,2171,5.44,5.47,3.33
"49697",0.7,"Ideal","F","SI2",61.8,56,2171,5.69,5.71,3.52
"49698",0.77,"Premium","E","SI2",62.5,60,2171,5.84,5.8,3.64
"49699",0.59,"Ideal","E","VS1",61.6,57,2172,5.35,5.39,3.31
"49700",0.57,"Premium","H","VVS1",61.6,58,2172,5.39,5.35,3.31
"49701",0.62,"Ideal","G","VS1",62,56,2173,5.45,5.49,3.39
"49702",0.71,"Premium","I","SI1",60.2,58,2173,5.83,5.76,3.49
"49703",0.71,"Ideal","F","SI2",62.2,56,2173,5.76,5.7,3.56
"49704",0.51,"Good","D","VVS2",63.1,58,2174,5.07,5.1,3.21
"49705",0.72,"Good","I","VS2",60.1,60.5,2174,5.76,5.85,3.48
"49706",0.82,"Very Good","J","SI2",62,58,2175,5.93,5.98,3.69
"49707",0.7,"Very Good","G","SI1",62.1,56,2175,5.64,5.67,3.51
"49708",0.53,"Very Good","F","VVS2",61.4,57,2175,5.2,5.22,3.2
"49709",0.53,"Ideal","F","VVS2",62.2,54,2175,5.19,5.22,3.24
"49710",0.53,"Ideal","F","VVS2",62.1,56,2175,5.15,5.22,3.22
"49711",0.71,"Ideal","H","VS1",61.6,57,2175,5.74,5.79,3.55
"49712",0.59,"Ideal","D","VS1",60.9,56,2175,5.39,5.44,3.3
"49713",0.76,"Premium","I","VS2",62.8,61,2175,5.78,5.74,3.62
"49714",0.7,"Premium","H","SI1",62,61,2176,6.65,5.69,3.46
"49715",0.7,"Premium","H","SI1",60.9,62,2176,5.72,5.67,3.47
"49716",0.7,"Very Good","H","SI1",63.4,61,2176,5.62,5.58,3.55
"49717",0.7,"Good","H","SI1",63.8,58,2176,5.66,5.59,3.59
"49718",0.7,"Fair","H","SI1",64.5,59,2176,5.54,5.51,3.56
"49719",0.7,"Premium","H","SI1",60.3,55,2176,5.8,5.75,3.48
"49720",0.7,"Good","H","SI1",60.2,64,2176,5.72,5.65,3.42
"49721",0.7,"Very Good","F","SI2",56.9,62,2177,5.87,5.9,3.35
"49722",0.72,"Ideal","G","SI2",61.7,56,2177,5.76,5.71,3.54
"49723",0.7,"Premium","G","SI2",61.1,60,2177,5.67,5.62,3.45
"49724",0.63,"Premium","H","VVS1",61.3,61,2177,5.49,5.44,3.35
"49725",0.53,"Ideal","F","VVS2",62,57,2177,5.17,5.2,3.21
"49726",0.65,"Ideal","H","VVS1",62.4,54,2177,5.55,5.57,3.47
"49727",0.61,"Ideal","G","VS1",62.4,55,2177,5.39,5.44,3.38
"49728",0.57,"Ideal","E","VS1",62,55,2177,5.31,5.34,3.3
"49729",0.51,"Ideal","D","VS1",61.9,57,2177,5.17,5.14,3.19
"49730",0.54,"Ideal","G","IF",61.5,56,2177,5.28,5.25,3.24
"49731",0.72,"Very Good","I","VS2",63.3,59,2177,5.66,5.62,3.57
"49732",0.54,"Ideal","D","VS2",60,56,2177,5.39,5.28,3.2
"49733",0.6,"Very Good","E","VS1",63.2,56,2177,5.39,5.3,3.38
"49734",0.7,"Ideal","G","SI2",62.7,57,2177,5.62,5.6,3.52
"49735",0.59,"Premium","E","VS2",60.8,57,2177,5.42,5.37,3.28
"49736",0.72,"Ideal","J","VS1",61.1,56,2177,5.84,5.82,3.56
"49737",0.65,"Very Good","G","VVS2",61.3,59,2178,5.51,5.61,3.41
"49738",0.66,"Ideal","H","VS2",61.4,56,2178,5.62,5.65,3.46
"49739",0.62,"Ideal","G","VS1",62.4,57,2178,5.44,5.46,3.4
"49740",0.71,"Ideal","H","SI2",62.7,57,2178,5.66,5.69,3.56
"49741",0.71,"Ideal","I","SI1",61.9,56,2178,5.7,5.73,3.54
"49742",0.61,"Very Good","E","SI1",63.9,54,2179,5.38,5.42,3.45
"49743",0.74,"Very Good","E","SI2",61.7,56,2179,5.76,5.9,3.6
"49744",0.5,"Very Good","G","VVS1",63.7,58,2180,5.01,5.04,5.06
"49745",0.75,"Very Good","H","SI2",63,58,2180,5.76,5.79,3.64
"49746",0.75,"Very Good","I","SI1",59.1,58,2180,5.87,5.91,3.48
"49747",0.54,"Ideal","F","VVS2",62.1,54,2180,5.24,5.26,3.26
"49748",0.71,"Premium","G","SI1",58.9,62,2181,5.85,5.79,3.43
"49749",0.71,"Premium","H","VS2",62.8,59,2181,5.68,5.63,3.55
"49750",0.61,"Ideal","G","VS1",61.5,56,2182,5.48,5.5,3.38
"49751",0.63,"Ideal","F","VS2",61.2,56,2182,5.56,5.51,3.39
"49752",0.7,"Ideal","F","SI2",61.1,56,2183,5.71,5.78,3.51
"49753",0.5,"Good","E","VVS2",58.9,61,2183,5.18,5.2,3.06
"49754",0.7,"Premium","F","SI1",62.6,55,2184,5.65,4.5,3
"49755",0.71,"Very Good","G","SI1",62.9,56,2184,5.68,5.73,3.59
"49756",0.7,"Ideal","H","SI1",61.2,56,2184,5.69,5.74,3.5
"49757",0.7,"Premium","G","SI1",61.8,59,2184,5.68,5.59,3.48
"49758",0.7,"Very Good","G","SI1",63.3,61,2184,5.6,5.55,3.53
"49759",0.7,"Premium","G","SI1",62,61,2184,5.67,5.62,3.5
"49760",0.73,"Ideal","J","SI1",62,55,2184,5.75,5.86,3.6
"49761",0.77,"Good","I","VS1",64.1,55,2184,5.8,5.86,3.73
"49762",0.77,"Fair","I","VS1",65.1,57,2184,5.65,5.77,3.72
"49763",0.7,"Very Good","G","SI1",63.5,61,2184,5.64,5.61,3.57
"49764",0.7,"Very Good","E","SI1",59.1,63,2184,5.89,5.81,3.46
"49765",0.7,"Premium","H","SI2",60.2,61,2184,5.76,5.66,3.44
"49766",0.7,"Ideal","H","VS2",61.4,54,2184,5.77,5.66,3.51
"49767",0.7,"Premium","F","SI2",62.9,60,2184,5.57,5.49,3.48
"49768",0.7,"Premium","F","SI2",62.9,57,2184,5.64,5.61,3.53
"49769",0.7,"Premium","F","SI2",59.8,56,2184,5.78,5.73,3.44
"49770",0.7,"Ideal","H","SI1",62,55,2184,5.71,5.68,3.53
"49771",0.7,"Premium","H","VS2",62.2,58,2184,5.74,5.68,3.55
"49772",0.51,"Premium","E","VVS2",62.1,57,2185,5.18,5.15,3.21
"49773",0.71,"Very Good","I","VS2",62.8,59,2185,5.64,5.67,3.55
"49774",0.71,"Very Good","I","VS2",60.4,60,2185,5.72,5.8,3.48
"49775",0.58,"Good","E","VS1",58.6,64,2185,5.4,5.46,3.18
"49776",0.7,"Ideal","I","SI1",62.6,56,2187,5.66,5.69,3.55
"49777",0.7,"Good","H","VS2",58.9,65,2187,5.69,5.76,3.37
"49778",0.7,"Good","H","VS2",56.7,63,2187,5.87,5.92,3.34
"49779",0.63,"Very Good","G","VVS2",63.3,59.2,2188,5.42,5.44,3.44
"49780",0.7,"Very Good","I","VS2",62.1,56,2188,5.7,5.74,3.55
"49781",0.56,"Very Good","D","VS1",60.8,60,2188,5.32,5.34,3.24
"49782",0.71,"Very Good","H","SI1",62.2,56,2188,5.72,5.76,3.57
"49783",0.72,"Good","F","SI1",63.9,62,2188,5.7,5.63,3.62
"49784",0.52,"Ideal","F","VVS1",60.9,57,2188,5.2,5.25,3.18
"49785",0.63,"Good","F","VS1",61.6,60.7,2188,5.46,5.52,3.38
"49786",0.58,"Very Good","F","VVS2",62.6,56,2189,5.37,5.27,3.33
"49787",0.57,"Ideal","F","VS1",61.9,55,2189,5.34,5.32,3.3
"49788",0.64,"Ideal","F","VS2",62.3,56,2189,5.53,5.49,3.43
"49789",0.3,"Premium","H","SI1",62.2,60,540,4.28,4.24,2.65
"49790",0.3,"Premium","H","SI1",61.6,62,540,4.3,4.24,2.63
"49791",0.3,"Premium","H","SI1",60.8,61,540,4.3,4.25,2.6
"49792",0.3,"Ideal","H","SI1",62.9,57,540,4.29,4.26,2.69
"49793",0.3,"Very Good","H","SI1",63.4,58,540,4.29,4.26,2.71
"49794",0.3,"Ideal","H","SI1",63,54,540,4.3,4.27,2.7
"49795",0.3,"Very Good","H","SI1",63.4,57,540,4.31,4.27,2.72
"49796",0.3,"Premium","H","SI1",61.2,62,540,4.31,4.28,2.63
"49797",0.3,"Ideal","H","SI1",62.9,57,540,4.31,4.28,2.7
"49798",0.3,"Good","H","SI1",63.7,56,540,4.22,4.2,2.68
"49799",0.3,"Very Good","H","SI1",63.4,58,540,4.24,4.21,2.68
"49800",0.3,"Premium","E","SI2",61.6,61,540,4.29,4.25,2.63
"49801",0.3,"Very Good","E","SI2",63.5,55,540,4.3,4.27,2.72
"49802",0.3,"Premium","E","SI2",61.7,61,540,4.31,4.28,2.65
"49803",0.3,"Premium","E","SI2",61.7,61,540,4.33,4.29,2.66
"49804",0.3,"Premium","E","SI2",62.7,59,540,4.26,4.22,2.66
"49805",0.33,"Very Good","E","SI1",59.1,59,540,4.54,4.59,2.7
"49806",0.33,"Premium","H","VS1",62.4,60,540,4.39,4.42,2.75
"49807",0.33,"Good","E","SI1",63.1,56,540,4.42,4.45,2.8
"49808",0.33,"Very Good","G","VS2",61.3,61,540,4.43,4.47,2.73
"49809",0.33,"Very Good","H","VS1",59,62,540,4.49,4.52,2.66
"49810",0.29,"Very Good","H","VVS2",61.2,56,541,4.26,4.29,2.61
"49811",0.29,"Very Good","H","VVS2",61.7,55,541,4.27,4.3,2.64
"49812",0.29,"Very Good","G","VVS2",62.2,55,541,4.24,4.27,2.64
"49813",0.29,"Very Good","G","VVS2",60.9,57,541,4.28,4.32,2.61
"49814",0.29,"Very Good","G","VVS2",61.9,56,541,4.27,4.3,2.65
"49815",0.29,"Very Good","G","VVS2",61.6,56,541,4.24,4.28,2.63
"49816",0.29,"Very Good","G","VVS2",60.2,59,541,4.27,4.3,2.58
"49817",0.31,"Very Good","I","VVS1",63.6,55,541,4.27,4.32,2.73
"49818",0.3,"Very Good","G","VS2",61.7,56,541,4.32,4.35,2.67
"49819",0.8,"Good","F","SI2",63.9,57,2189,5.86,5.84,3.74
"49820",0.6,"Ideal","E","VS2",61.2,56,2189,5.45,5.44,3.33
"49821",0.73,"Premium","F","SI1",60.6,59,2190,5.81,5.77,3.51
"49822",0.6,"Ideal","G","VVS2",61.2,56,2190,5.43,5.45,3.33
"49823",0.71,"Ideal","E","SI2",62.3,57,2190,5.66,5.74,3.55
"49824",0.74,"Good","F","SI2",59.3,61,2190,5.87,5.97,3.51
"49825",0.7,"Good","F","SI1",57.9,63,2190,5.8,5.84,3.37
"49826",0.73,"Good","F","SI2",58.1,62,2191,5.92,5.93,3.44
"49827",0.7,"Very Good","F","SI1",63.7,55,2192,5.62,5.69,3.6
"49828",0.7,"Good","E","SI2",63.7,61,2192,5.6,5.64,3.58
"49829",0.5,"Ideal","E","VS1",61.7,57,2192,5.11,5.13,3.16
"49830",0.57,"Ideal","E","VS1",61.8,55,2192,5.34,5.39,3.32
"49831",0.58,"Ideal","E","VS1",60.6,57,2192,5.4,5.45,3.29
"49832",0.58,"Ideal","E","VS1",62.9,54,2192,5.34,5.31,3.35
"49833",0.58,"Premium","E","VS1",61.8,55,2192,5.39,5.35,3.32
"49834",0.61,"Premium","G","VS1",62.7,57,2192,5.43,5.36,3.38
"49835",0.58,"Fair","E","VS1",57.9,56,2192,5.52,5.49,3.19
"49836",0.58,"Premium","E","VS2",59.6,59,2192,5.43,5.38,3.22
"49837",0.58,"Premium","D","VS1",61.4,58,2192,5.37,5.34,3.29
"49838",0.59,"Ideal","H","VVS1",62.1,55,2193,5.38,5.41,3.35
"49839",0.57,"Ideal","F","VS1",61,56,2193,5.36,5.4,3.28
"49840",0.76,"Fair","H","SI1",65.5,59,2193,5.75,5.66,3.74
"49841",0.74,"Premium","I","VS1",62.9,57,2193,5.79,5.76,3.63
"49842",0.74,"Fair","H","VS1",66.3,63,2193,5.63,5.5,3.69
"49843",0.7,"Premium","E","SI1",62.4,60,2194,5.72,5.63,3.54
"49844",0.71,"Ideal","G","SI2",59.5,57,2194,5.86,5.78,3.46
"49845",0.7,"Very Good","F","SI2",60.7,58,2195,5.73,5.77,3.49
"49846",0.83,"Good","J","SI1",63.8,58,2195,5.95,5.97,3.8
"49847",0.57,"Ideal","H","IF",62.2,56,2195,5.3,5.33,3.3
"49848",0.51,"Good","F","VVS2",62.4,63,2195,5.05,5.08,3.16
"49849",0.95,"Premium","J","I1",61.7,59,2195,6.32,6.26,3.88
"49850",0.73,"Very Good","H","SI1",62.8,55,2196,5.71,5.75,3.6
"49851",0.62,"Premium","E","VS1",62.2,58,2196,5.41,5.46,3.38
"49852",0.7,"Ideal","F","SI1",61.3,57,2196,5.76,5.79,3.54
"49853",0.7,"Premium","F","SI1",60.4,58,2196,5.76,5.82,3.5
"49854",0.7,"Very Good","F","SI1",62.7,57,2196,5.63,5.67,3.54
"49855",0.7,"Very Good","F","SI1",62.4,56,2196,5.64,5.7,3.54
"49856",0.7,"Premium","F","SI1",62.3,58,2196,5.67,5.72,3.55
"49857",0.7,"Very Good","F","SI1",59.8,60,2196,5.75,5.83,3.46
"49858",0.7,"Premium","F","SI1",62.1,59,2196,5.68,5.72,3.54
"49859",0.7,"Very Good","F","SI1",62.3,57,2196,5.65,5.69,3.53
"49860",0.7,"Very Good","F","SI1",62.6,56,2196,5.66,5.72,3.56
"49861",0.61,"Good","F","VS1",60,65,2196,5.53,5.47,3.3
"49862",0.51,"Ideal","G","VVS2",61.8,56,2197,5.11,5.15,3.16
"49863",0.51,"Ideal","G","VVS2",61.6,55,2197,5.13,5.16,3.17
"49864",0.73,"Very Good","D","SI1",62.2,57,2197,5.74,5.78,3.58
"49865",0.73,"Premium","F","SI2",61.4,58,2197,5.83,5.8,3.57
"49866",0.73,"Premium","I","VS1",61.8,62,2197,5.78,5.72,3.55
"49867",0.51,"Ideal","F","VVS2",61.7,56,2197,5.11,5.13,3.16
"49868",0.62,"Ideal","H","VVS1",61.1,56,2197,5.48,5.52,3.36
"49869",0.72,"Ideal","H","SI1",60.3,59,2197,5.77,5.83,3.5
"49870",0.54,"Very Good","F","VVS2",60.2,59,2198,5.27,5.3,3.18
"49871",0.74,"Very Good","H","SI2",62.8,59,2198,5.72,5.77,3.61
"49872",0.72,"Very Good","H","SI1",63,58,2198,5.68,5.71,3.59
"49873",0.71,"Premium","F","SI1",60.9,59,2198,5.74,5.69,3.48
"49874",0.71,"Very Good","F","SI1",63.2,56,2198,5.66,5.61,3.56
"49875",0.71,"Very Good","F","SI1",63.3,60,2198,5.61,5.54,3.53
"49876",0.71,"Fair","D","SI2",64.6,60,2198,5.62,5.59,3.62
"49877",0.71,"Fair","F","SI1",57,68,2198,6.05,5.87,3.4
"49878",0.71,"Very Good","I","VS1",63.3,58,2198,5.68,5.66,3.59
"49879",0.9,"Very Good","F","I1",61.9,59,2199,6.16,6.18,3.82
"49880",0.81,"Premium","J","SI1",61.8,57,2199,6.02,5.96,3.7
"49881",0.49,"Ideal","E","VVS2",61.9,56,2199,5.05,5.1,3.14
"49882",0.79,"Premium","J","SI1",59.1,57,2199,6.08,6.06,3.59
"49883",0.7,"Very Good","I","VS2",61.8,59,2200,5.67,5.73,3.52
"49884",0.59,"Very Good","D","VS2",62.9,56.7,2200,5.37,5.39,3.38
"49885",0.59,"Very Good","E","VS1",61.2,58,2200,5.4,5.45,3.32
"49886",0.7,"Very Good","H","SI1",61.5,55,2200,5.72,5.76,3.53
"49887",0.9,"Very Good","E","I1",62.4,63,2200,6.13,6.01,3.79
"49888",0.78,"Premium","F","SI2",62.8,56,2200,5.9,5.86,3.69
"49889",0.7,"Ideal","F","SI1",62.6,56,2200,5.69,5.66,3.55
"49890",0.83,"Ideal","H","SI2",60.7,57,2201,6.08,6.05,3.68
"49891",0.58,"Very Good","F","VVS2",60,57,2201,5.44,5.42,3.26
"49892",0.71,"Very Good","G","SI1",62.7,59,2201,5.65,5.67,3.55
"49893",0.74,"Premium","H","SI1",60.9,60,2201,5.81,5.75,3.52
"49894",0.6,"Ideal","F","VS1",61.9,55,2201,5.4,5.42,3.35
"49895",0.83,"Ideal","I","VS2",62.9,56,2201,5.98,5.94,3.75
"49896",0.7,"Very Good","I","VS2",62.8,59,2202,5.56,5.61,3.51
"49897",0.57,"Ideal","E","VS2",61.3,57,2202,5.29,5.38,3.27
"49898",0.57,"Ideal","E","VS2",61,54,2202,5.39,5.43,3.3
"49899",0.56,"Ideal","G","VVS1",62,56,2202,5.28,5.3,3.28
"49900",0.71,"Very Good","I","VS1",63.1,57,2202,5.68,5.58,3.55
"49901",0.71,"Premium","I","VS1",62.5,61,2202,5.68,5.64,3.54
"49902",0.8,"Premium","J","VS1",61.6,60,2202,5.94,5.88,3.64
"49903",0.56,"Ideal","F","VVS2",61.2,57,2202,5.31,5.35,3.26
"49904",0.61,"Ideal","D","VS2",62,56,2202,5.43,5.48,3.38
"49905",0.54,"Ideal","F","VS1",61.5,55,2202,5.26,5.27,3.24
"49906",0.7,"Ideal","H","SI2",61.6,56,2202,5.69,5.71,3.51
"49907",0.71,"Ideal","F","SI2",61.6,56,2202,5.68,5.74,3.52
"49908",0.69,"Good","G","VS1",60.8,64,2202,5.77,5.66,3.47
"49909",0.71,"Premium","I","VS1",62.5,59,2202,5.75,5.71,3.58
"49910",0.51,"Premium","F","VS2",61.1,58,2203,5.19,5.16,3.16
"49911",0.72,"Premium","J","VVS1",61.4,61,2203,5.77,5.7,3.52
"49912",0.51,"Premium","F","VVS2",60.5,59,2203,5.17,5.15,3.12
"49913",0.51,"Ideal","F","VVS2",62.2,56,2203,5.12,5.08,3.17
"49914",0.72,"Fair","H","SI2",65.9,57,2203,5.6,5.54,3.67
"49915",0.51,"Ideal","F","VVS2",62.6,57,2203,5.13,5.1,3.2
"49916",0.51,"Ideal","F","VVS2",62.4,57,2203,5.12,5.08,3.18
"49917",0.51,"Ideal","F","VVS2",61.2,56,2203,5.19,5.17,3.17
"49918",0.51,"Premium","D","VS1",60,58,2203,5.19,5.14,3.1
"49919",0.52,"Very Good","F","VVS1",61.7,56,2205,5.17,5.22,3.2
"49920",0.63,"Ideal","E","VS2",62.1,56,2205,5.49,5.52,3.42
"49921",0.76,"Very Good","J","VS2",61.2,57,2206,5.86,5.91,3.6
"49922",0.71,"Very Good","G","SI1",62.1,58,2206,5.68,5.72,3.54
"49923",0.71,"Very Good","G","SI1",62.4,57,2206,5.66,5.69,3.54
"49924",0.72,"Very Good","H","VS1",62.8,56,2206,5.72,5.77,3.61
"49925",1.01,"Premium","H","I1",58.4,60,2206,6.53,6.48,3.8
"49926",0.74,"Premium","G","SI2",60.1,58,2206,5.89,5.86,3.53
"49927",0.5,"Ideal","E","VVS2",61.7,55.7,2206,5.09,5.12,3.13
"49928",0.62,"Ideal","G","VS1",60.7,55,2206,5.55,5.59,3.38
"49929",0.57,"Ideal","G","VVS2",60.7,55,2206,5.36,5.34,3.25
"49930",0.57,"Ideal","G","VVS2",61.7,56,2206,5.33,5.3,3.28
"49931",0.57,"Ideal","G","VVS2",61.7,54,2206,5.41,5.32,3.31
"49932",0.61,"Premium","D","VS1",62.4,57,2207,5.46,5.44,3.4
"49933",0.71,"Premium","H","SI1",62.4,62,2207,5.67,5.64,3.53
"49934",0.62,"Ideal","I","VVS1",61.1,55,2207,5.52,5.57,3.39
"49935",0.61,"Ideal","D","VS2",61,57,2207,5.49,5.53,3.36
"49936",0.71,"Very Good","H","SI1",63.5,57,2207,5.67,5.64,3.59
"49937",0.71,"Premium","H","SI1",62.5,60,2207,5.75,5.68,3.57
"49938",0.71,"Very Good","H","SI1",63.1,57,2207,5.65,5.61,3.55
"49939",0.71,"Very Good","H","SI1",63.5,57,2207,5.67,5.63,3.59
"49940",0.71,"Good","H","SI1",64,61,2207,5.61,5.54,3.57
"49941",0.71,"Fair","I","VS2",64.7,60,2208,5.54,5.46,3.56
"49942",0.72,"Very Good","J","VVS1",60.1,58,2208,5.8,5.84,3.5
"49943",0.51,"Ideal","F","VVS1",60.9,57,2208,5.16,5.21,3.16
"49944",0.62,"Ideal","E","VS2",62,54.5,2208,5.46,5.48,3.39
"49945",0.51,"Ideal","G","IF",61.4,54,2208,5.18,5.24,3.2
"49946",0.7,"Fair","G","SI2",58.6,56,2208,5.8,5.74,3.38
"49947",0.71,"Premium","G","SI2",62.1,58,2208,5.72,5.68,3.54
"49948",0.7,"Very Good","G","SI1",63.6,58,2209,5.61,5.65,3.58
"49949",0.7,"Very Good","G","SI1",62.8,58,2209,5.64,5.69,3.56
"49950",0.71,"Ideal","H","VS1",62.1,55,2209,5.68,5.72,3.54
"49951",0.51,"Ideal","E","VVS2",61.7,57,2209,5.11,5.14,3.16
"49952",0.7,"Good","G","SI1",62.7,59,2209,5.57,5.63,3.51
"49953",0.71,"Very Good","H","SI1",63.1,56,2210,5.62,5.69,3.57
"49954",0.7,"Very Good","D","SI1",63.7,59,2210,5.59,5.65,3.58
"49955",0.65,"Ideal","H","VVS2",61.6,58,2210,5.56,5.6,3.44
"49956",0.5,"Ideal","F","VVS2",60.5,56,2210,5.15,5.09,3.1
"49957",0.5,"Ideal","F","VVS2",61.3,59,2210,5.05,5.1,3.11
"49958",0.73,"Ideal","G","SI2",61.8,56,2210,5.76,5.8,3.57
"49959",0.54,"Ideal","H","IF",60.3,55,2210,5.29,5.33,3.2
"49960",0.57,"Ideal","H","IF",61,57,2210,5.35,5.38,3.27
"49961",0.5,"Ideal","D","VVS2",60.4,54,2211,5.23,5.17,3.14
"49962",0.66,"Very Good","G","VVS2",60.5,59,2211,5.67,5.72,3.44
"49963",0.51,"Very Good","E","VVS2",61.4,59,2211,5.1,5.16,3.15
"49964",0.47,"Fair","D","IF",60.6,60,2211,5.09,4.98,3.05
"49965",0.51,"Ideal","E","VVS2",62.8,56,2211,5.13,5.15,3.23
"49966",0.58,"Ideal","D","VS1",61.8,56,2211,5.34,5.37,3.31
"49967",0.58,"Ideal","H","IF",61.6,57,2211,5.34,5.37,3.3
"49968",0.63,"Premium","F","VS2",61,61,2211,5.6,5.49,3.38
"49969",0.63,"Very Good","D","SI1",63.1,58,2211,5.49,5.44,3.45
"49970",0.67,"Premium","F","VS2",62.5,59,2211,5.58,5.53,3.47
"49971",0.7,"Good","F","VS2",63.5,56,2212,5.64,5.45,3.52
"49972",0.7,"Very Good","G","VS1",62.9,59,2212,5.56,5.63,3.52
"49973",0.72,"Premium","G","SI1",61.2,62,2212,5.75,5.72,3.51
"49974",0.7,"Very Good","H","SI1",62.1,59,2213,5.62,5.66,3.5
"49975",0.7,"Premium","F","SI2",61.8,60,2213,5.65,5.71,3.51
"49976",0.59,"Very Good","E","VVS2",59.8,57,2214,5.48,5.53,3.29
"49977",0.71,"Good","I","VS2",64.3,63,2214,5.63,5.56,3.6
"49978",0.7,"Very Good","H","SI1",62.8,57,2214,5.61,5.66,3.54
"49979",0.61,"Ideal","E","VS1",62.2,56,2214,5.43,5.41,3.37
"49980",0.6,"Premium","D","VS2",59.6,59,2214,5.53,5.47,3.28
"49981",0.75,"Premium","E","SI2",61.9,55,2214,5.89,5.84,3.63
"49982",0.71,"Ideal","G","SI1",62.5,57,2215,5.72,5.64,3.55
"49983",0.71,"Good","G","SI1",63.9,56,2215,5.62,5.59,3.58
"49984",0.73,"Ideal","I","SI1",62,57,2215,5.74,5.77,3.56
"49985",0.64,"Ideal","E","SI1",60.9,57,2215,5.56,5.58,3.39
"49986",0.7,"Premium","E","SI2",61.1,61,2215,5.74,5.69,3.49
"49987",0.71,"Good","E","SI2",57.8,60,2215,5.86,5.83,3.38
"49988",0.71,"Good","D","SI2",64.3,56,2215,5.64,5.59,3.61
"49989",0.71,"Premium","G","SI1",62.8,61,2215,5.64,5.59,3.53
"49990",0.71,"Premium","E","SI2",62.1,62,2215,5.7,5.67,3.53
"49991",0.71,"Premium","G","SI1",58.5,58,2215,5.87,5.82,3.42
"49992",0.75,"Premium","G","SI2",61,58,2216,5.9,5.94,3.61
"49993",0.54,"Ideal","F","VVS2",61.2,55,2216,5.25,5.27,3.22
"49994",0.72,"Premium","I","VS2",60.9,60,2216,5.76,5.8,3.52
"49995",0.52,"Ideal","F","VVS2",61.8,56,2216,5.2,5.17,3.2
"49996",0.52,"Ideal","D","VVS2",59.9,57,2217,5.21,5.28,3.14
"49997",0.57,"Ideal","G","VVS1",61.9,57,2217,5.31,5.35,3.3
"49998",0.71,"Very Good","J","VVS1",59.7,58,2218,5.8,5.83,3.47
