"","carat","cut","color","clarity","depth_percent","table","price","length","width","depth"
"42522",0.5,"Fair","E","VS1",56.1,64,1950,5.31,5.28,2.97
"42523",0.56,"Good","E","VS1",59.8,61,1951,5.35,5.36,3.2
"42524",0.53,"Ideal","D","VS1",61.3,56,1952,5.21,5.23,3.2
"42525",0.58,"Ideal","F","VS1",61.4,56,1953,5.38,5.4,3.31
"42526",0.7,"Premium","J","VS1",59.6,62,1953,5.77,5.7,3.42
"42527",0.54,"Ideal","D","VS1",61.4,53,1955,5.28,5.3,3.25
"42528",0.54,"Ideal","G","VS1",61.6,56,1957,5.24,5.28,3.24
"42529",0.54,"Ideal","G","VS1",60.6,56,1957,5.28,5.31,3.21
"42530",0.54,"Ideal","G","VS1",61,57,1957,5.25,5.28,3.21
"42531",0.54,"Ideal","G","VS1",60.1,57,1957,5.29,5.31,3.18
"42532",0.51,"Very Good","D","VS1",62.2,59,1959,5.1,5.13,3.18
"42533",0.33,"Ideal","I","VS1",62.1,53.9,534,4.43,4.45,2.76
"42534",0.28,"Very Good","F","VS1",62.3,52,536,4.2,4.26,2.62
"42535",0.24,"Ideal","F","VS1",62,56,536,3.99,3.94,2.46
"42536",0.72,"Good","J","VS1",63.7,54,1959,5.68,5.71,3.63
"42537",0.51,"Ideal","D","VS1",62.1,55,1959,5.14,5.2,3.21
"42538",0.63,"Very Good","G","VS1",61.5,56,1960,5.53,5.49,3.39
"42539",0.54,"Premium","E","VS1",61.3,56,1960,5.27,5.23,3.22
"42540",0.51,"Very Good","F","VS1",60.8,59,1961,5.15,5.18,3.14
"42541",0.57,"Ideal","F","VS1",62.3,57,1961,5.29,5.32,3.3
"42542",0.51,"Ideal","D","VS1",61.6,57,1962,5.13,5.16,3.17
"42543",0.54,"Ideal","E","VS1",61.2,57,1962,5.25,5.27,3.22
"42544",0.88,"Good","J","VS1",64,56,1964,5.98,5.9,3.8
"42545",0.57,"Ideal","E","VS1",61.4,57,1965,5.32,5.37,3.28
"42546",0.58,"Ideal","E","VS1",60.1,57,1965,5.41,5.47,3.27
"42547",0.51,"Very Good","E","VS1",61.8,54.7,1970,5.12,5.15,31.8
"42548",0.51,"Very Good","E","VS1",62.8,57.1,1970,5.07,5.1,3.2
"42549",0.7,"Very Good","I","VS1",62.4,58,1971,5.62,5.67,3.52
"42550",0.51,"Premium","F","VS1",61.7,58,1971,5.11,5.07,3.14
"42551",0.57,"Ideal","G","VS1",61.4,55,1972,5.34,5.38,3.29
"42552",0.55,"Ideal","E","VS1",61.7,55,1975,5.27,5.29,3.26
"42553",0.55,"Ideal","E","VS1",62.2,55,1975,5.22,5.26,3.26
"42554",0.55,"Ideal","E","VS1",61.1,55,1975,5.3,5.33,3.25
"42555",0.55,"Premium","D","VS1",62,58,1975,5.26,5.28,3.27
"42556",0.55,"Very Good","F","VS1",61.2,56.4,1975,5.28,5.33,3.25
"42557",0.66,"Very Good","H","VS1",61.6,58.1,1978,5.54,5.58,3.42
"42558",0.56,"Ideal","E","VS1",61,57,1978,5.32,5.34,3.25
"42559",0.66,"Good","H","VS1",59.8,60.9,1978,5.62,5.68,3.38
"42560",0.58,"Ideal","F","VS1",61.2,57,1979,5.36,5.39,3.29
"42561",0.58,"Ideal","F","VS1",59.9,59,1979,5.42,5.47,3.26
"42562",0.55,"Ideal","F","VS1",62,55,1980,5.29,5.26,3.27
"42563",0.55,"Ideal","F","VS1",61.6,57,1980,5.29,5.23,3.24
"42564",0.55,"Ideal","F","VS1",61.9,56,1980,5.29,5.25,3.26
"42565",0.67,"Very Good","H","VS1",63.4,59,1981,5.53,5.57,3.52
"42566",0.56,"Ideal","F","VS1",61.7,55.1,1981,5.29,5.33,3.27
"42567",0.71,"Very Good","J","VS1",63.3,55,1981,5.66,5.62,3.57
"42568",0.57,"Ideal","E","VS1",62.9,57,1982,5.29,5.27,3.32
"42569",0.57,"Ideal","D","VS1",61.8,55,1982,5.31,5.37,3.3
"42570",0.74,"Fair","J","VS1",58.8,68,1982,5.91,5.8,3.44
"42571",0.58,"Ideal","F","VS1",62.1,56,1983,5.32,5.38,3.32
"42572",0.58,"Ideal","G","VS1",62.6,54,1984,5.34,5.3,3.33
"42573",0.58,"Premium","G","VS1",61.5,58,1984,5.41,5.35,3.31
"42574",0.74,"Ideal","J","VS1",61.2,56,1985,5.82,5.87,3.58
"42575",0.55,"Very Good","E","VS1",61.6,55,1986,5.26,5.28,3.25
"42576",0.54,"Ideal","D","VS1",61.6,54,1987,5.24,5.25,3.23
"42577",0.72,"Very Good","J","VS1",62.7,58,1988,5.67,5.72,3.57
"42578",0.54,"Very Good","D","VS1",59.9,57,1988,5.38,5.3,3.2
"42579",0.51,"Premium","E","VS1",61.6,57,1989,5.13,5.1,3.15
"42580",0.55,"Ideal","D","VS1",61.7,55,1990,5.26,5.25,3.24
"42581",0.63,"Very Good","H","VS1",61.1,57,1991,5.5,5.54,3.37
"42582",0.55,"Ideal","G","VS1",60.9,55,1991,5.34,5.37,3.26
"42583",0.52,"Ideal","D","VS1",60.9,56,1991,5.19,5.22,3.17
"42584",0.59,"Premium","G","VS1",62.5,53,1991,5.46,5.35,3.38
"42585",0.71,"Very Good","J","VS1",64.1,58,1993,5.61,5.65,3.61
"42586",0.59,"Very Good","E","VS1",61.6,61,1993,5.34,5.37,3.3
"42587",0.54,"Premium","D","VS1",61.1,58,1994,5.24,5.3,3.22
"42588",0.52,"Very Good","D","VS1",59.6,57,1995,5.24,5.3,3.14
"42589",0.7,"Very Good","I","VS1",63.3,55,1995,5.64,5.6,3.56
"42590",0.55,"Ideal","E","VS1",61.2,54,1996,5.3,5.32,3.25
"42591",0.63,"Premium","H","VS1",61.7,59,1996,5.53,5.49,3.4
"42592",0.75,"Premium","J","VS1",61.6,57,1998,5.88,5.84,3.61
"42593",0.56,"Premium","G","VS1",61,60,1999,5.39,5.32,3.27
"42594",0.7,"Ideal","J","VS1",62.8,56,2000,5.64,5.66,3.55
"42595",0.58,"Very Good","F","VS1",61.5,60,2001,5.32,5.38,3.29
"42596",0.34,"Premium","I","VS1",61,60,537,4.48,4.51,2.74
"42597",0.34,"Premium","I","VS1",59.5,59,537,4.55,4.59,2.72
"42598",0.55,"Ideal","E","VS1",61.2,57,2001,5.28,5.3,3.24
"42599",0.55,"Ideal","E","VS1",62,56,2001,5.24,5.27,3.26
"42600",0.54,"Very Good","D","VS1",62.1,59,2004,5.18,5.19,3.22
"42601",0.54,"Ideal","D","VS1",62.1,57,2004,5.19,5.22,3.23
"42602",0.7,"Premium","J","VS1",60.9,58,2005,5.73,5.66,3.47
"42603",0.77,"Premium","J","VS1",62.2,61,2005,5.85,5.82,3.63
"42604",0.77,"Fair","J","VS1",61.2,66,2005,5.92,5.83,3.6
"42605",0.72,"Ideal","J","VS1",62.7,57,2006,5.71,5.74,3.59
"42606",0.71,"Good","I","VS1",64.2,57,2007,5.62,5.57,3.59
"42607",0.57,"Very Good","E","VS1",59.1,57,2008,5.43,5.5,3.23
"42608",0.56,"Ideal","E","VS1",61.1,56,2010,5.29,5.34,3.25
"42609",0.56,"Ideal","E","VS1",61.8,55,2010,5.28,5.33,3.28
"42610",0.56,"Ideal","E","VS1",61.8,56,2010,5.28,5.33,3.28
"42611",0.52,"Ideal","D","VS1",61,56,2010,5.2,5.23,3.18
"42612",0.56,"Premium","G","VS1",59.9,60,2013,5.41,5.37,3.23
"42613",0.76,"Good","J","VS1",62.6,61.9,2015,5.7,5.75,3.58
"42614",0.54,"Very Good","D","VS1",63,54,2016,5.19,5.23,3.28
"42615",0.56,"Ideal","F","VS1",61.7,54,2016,5.34,5.3,3.28
"42616",0.56,"Ideal","F","VS1",61.9,55,2016,5.36,5.32,3.3
"42617",0.56,"Ideal","F","VS1",61.7,56,2016,5.32,5.28,3.27
"42618",0.56,"Ideal","F","VS1",61.7,54,2016,5.32,5.28,3.27
"42619",0.56,"Ideal","F","VS1",61.7,56,2016,5.33,5.3,3.28
"42620",0.56,"Premium","F","VS1",58.2,60,2016,5.41,5.38,3.14
"42621",0.59,"Ideal","G","VS1",62.1,55,2018,5.4,5.35,3.34
"42622",0.53,"Ideal","E","VS1",61.6,55.6,2019,5.19,5.24,3.22
"42623",0.55,"Ideal","D","VS1",61.5,56,2020,5.28,5.26,3.24
"42624",0.51,"Premium","E","VS1",58.2,58,2020,5.33,5.29,3.09
"42625",0.52,"Very Good","E","VS1",61.8,60,2021,5.14,5.18,3.19
"42626",0.59,"Very Good","E","VS1",60,56,2021,5.46,5.5,3.29
"42627",0.61,"Very Good","E","VS1",59.6,63,2025,5.44,5.57,3.28
"42628",0.55,"Ideal","G","VS1",62.2,54.3,2025,5.24,5.27,3.27
"42629",0.5,"Ideal","D","VS1",61.6,57,2025,5.13,5.09,3.15
"42630",0.56,"Ideal","D","VS1",60.4,56,2026,5.36,5.33,3.23
"42631",0.56,"Ideal","D","VS1",61.7,56,2026,5.33,5.3,3.28
"42632",0.56,"Very Good","E","VS1",62,58.9,2027,5.25,5.29,3.27
"42633",0.57,"Ideal","E","VS1",61.6,56.9,2030,5.29,5.36,3.28
"42634",0.56,"Ideal","E","VS1",61.3,55,2032,5.32,5.29,3.25
"42635",0.56,"Premium","E","VS1",62.6,58,2032,5.28,5.23,3.29
"42636",0.5,"Ideal","D","VS1",62.3,54.3,2033,5.05,5.12,3.17
"42637",0.5,"Ideal","D","VS1",62.4,53.7,2033,5.08,5.12,3.18
"42638",0.5,"Ideal","D","VS1",62.2,54.4,2033,5.07,5.11,3.16
"42639",0.59,"Very Good","F","VS1",61.7,59,2034,5.35,5.38,3.31
"42640",0.71,"Ideal","J","VS1",61.9,55,2034,5.75,5.69,3.54
"42641",0.5,"Ideal","E","VS1",61.1,58,2034,5.12,5.08,3.11
"42642",0.76,"Very Good","J","VS1",59.3,63,2036,6.12,5.93,3.55
"42643",0.56,"Very Good","E","VS1",61.9,57,2037,5.29,5.31,3.28
"42644",0.73,"Premium","J","VS1",60.2,58,2037,5.87,5.82,3.52
"42645",0.73,"Premium","J","VS1",61.3,61,2037,5.83,5.78,3.56
"42646",0.57,"Ideal","F","VS1",61.8,55,2039,5.33,5.35,3.3
"42647",0.57,"Ideal","F","VS1",61.3,56,2039,5.35,5.36,3.28
"42648",0.57,"Ideal","F","VS1",61.7,55,2039,5.35,5.39,3.31
"42649",0.54,"Ideal","D","VS1",61.4,57,2039,5.21,5.24,3.21
"42650",0.63,"Ideal","H","VS1",61.2,57,2040,5.5,5.55,3.37
"42651",0.54,"Ideal","E","VS1",62,56,2041,5.26,5.23,3.25
"42652",0.61,"Ideal","G","VS1",61.8,56,2041,5.43,5.48,3.37
"42653",0.58,"Ideal","E","VS1",62.2,55,2041,5.38,5.42,3.36
"42654",0.58,"Good","E","VS1",61.5,61.9,2041,5.3,5.34,3.27
"42655",0.54,"Ideal","E","VS1",62,56,2041,5.25,5.17,3.23
"42656",0.54,"Ideal","E","VS1",61,56,2041,5.35,5.24,3.23
"42657",0.54,"Premium","E","VS1",60.3,58,2041,5.32,5.26,3.19
"42658",0.57,"Ideal","D","VS1",61.1,57,2043,5.33,5.37,3.27
"42659",0.57,"Ideal","D","VS1",61.6,55,2043,5.33,5.39,3.3
"42660",0.58,"Very Good","F","VS1",62.4,55,2046,5.33,5.34,3.33
"42661",0.53,"Ideal","F","VS1",61.7,55,2046,5.18,5.22,3.21
"42662",0.58,"Ideal","E","VS1",61.8,57,2046,5.33,5.35,3.3
"42663",0.72,"Very Good","I","VS1",64,56,2048,5.65,5.73,3.65
"42664",0.34,"Ideal","I","VS1",62.4,55,537,4.47,4.51,2.8
"42665",0.34,"Ideal","I","VS1",62.6,56,537,4.44,4.47,2.79
"42666",0.72,"Ideal","I","VS1",61,57,2048,5.76,5.83,3.56
"42667",0.72,"Good","I","VS1",61.8,61,2048,5.67,5.72,3.53
"42668",0.57,"Ideal","F","VS1",62.6,56,2052,5.33,5.27,3.32
"42669",0.57,"Ideal","F","VS1",61.9,56,2052,5.39,5.3,3.31
"42670",0.61,"Ideal","H","VS1",60.8,56,2053,5.51,5.47,3.34
"42671",0.55,"Ideal","D","VS1",61.4,57,2054,5.26,5.29,3.24
"42672",0.66,"Good","G","VS1",59,62,2055,5.66,5.72,3.35
"42673",0.5,"Premium","E","VS1",61.9,59,2055,5.1,5.08,3.15
"42674",0.56,"Ideal","D","VS1",62.6,55,2057,5.25,5.29,3.3
"42675",0.64,"Very Good","G","VS1",60.4,62,2060,5.54,5.58,3.36
"42676",0.57,"Ideal","G","VS1",61.1,57,2060,5.34,5.36,3.27
"42677",0.71,"Very Good","J","VS1",62.4,58,2061,5.67,5.7,3.55
"42678",0.6,"Ideal","G","VS1",62.2,55,2061,5.41,5.45,3.38
"42679",0.57,"Ideal","E","VS1",60.8,54.8,2061,5.36,5.4,3.27
"42680",0.71,"Very Good","J","VS1",63.3,57,2062,5.59,5.69,3.57
"42681",0.72,"Good","J","VS1",63.7,54,2062,5.71,5.68,3.63
"42682",0.63,"Premium","E","VS1",61.8,60,2064,5.51,5.49,3.4
"42683",0.57,"Ideal","F","VS1",61.4,55,2065,5.38,5.39,3.3
"42684",0.6,"Good","E","VS1",58.1,63,2065,5.53,5.63,3.24
"42685",0.72,"Very Good","J","VS1",62.8,58,2066,5.71,5.73,3.59
"42686",0.72,"Very Good","J","VS1",64,57,2066,5.67,5.71,3.64
"42687",0.51,"Ideal","D","VS1",61.6,57,2066,5.16,5.13,3.17
"42688",0.58,"Ideal","D","VS1",61.4,57,2067,5.41,5.34,3.3
"42689",0.5,"Very Good","D","VS1",62.1,58,2068,5.07,5.1,3.16
"42690",0.57,"Ideal","E","VS1",61.4,57,2068,5.37,5.32,3.28
"42691",0.69,"Fair","G","VS1",57.8,66,2070,5.9,5.84,3.39
"42692",0.58,"Premium","G","VS1",59.9,58,2071,5.49,5.37,3.25
"42693",0.62,"Ideal","F","VS1",62.3,56,2073,5.43,5.46,3.39
"42694",0.56,"Ideal","E","VS1",61.7,57,2075,5.3,5.32,3.27
"42695",0.51,"Ideal","E","VS1",62.8,57,2075,5.1,5.07,3.2
"42696",0.51,"Ideal","E","VS1",61.8,55,2075,5.15,31.8,5.12
"42697",0.61,"Good","F","VS1",61.9,60,2076,5.39,5.41,3.34
"42698",0.55,"Ideal","E","VS1",61.9,55,2079,5.3,5.24,3.25
"42699",0.55,"Ideal","E","VS1",62.2,55,2079,5.26,5.22,3.26
"42700",0.55,"Ideal","E","VS1",61.7,55,2079,5.29,5.27,3.26
"42701",0.55,"Ideal","E","VS1",61.1,55,2079,5.33,5.3,3.25
"42702",0.55,"Ideal","F","VS1",61.2,56,2079,5.33,5.28,3.25
"42703",0.61,"Very Good","G","VS1",62.7,57,2082,5.36,5.43,3.38
"42704",0.58,"Very Good","E","VS1",62.9,54,2082,5.31,5.34,3.35
"42705",0.58,"Very Good","E","VS1",61.8,55,2082,5.35,5.39,3.32
"42706",0.54,"Ideal","F","VS1",61.1,55,2083,5.26,5.32,3.23
"42707",0.62,"Fair","F","VS1",60,64,2083,5.69,5.48,3.36
"42708",0.58,"Good","F","VS1",62.2,62,2084,5.37,5.44,3.36
"42709",0.71,"Ideal","J","VS1",62.3,55,2085,5.7,5.73,3.56
"42710",0.51,"Ideal","F","VS1",61.7,55,2085,5.14,5.17,3.18
"42711",0.51,"Ideal","F","VS1",60.9,56,2085,5.17,5.2,3.16
"42712",0.56,"Ideal","E","VS1",61.2,56,2085,5.3,5.34,3.26
"42713",0.47,"Ideal","D","VS1",60.5,57,2086,5.04,5.07,3.06
"42714",0.58,"Ideal","F","VS1",62.1,56,2088,5.38,5.32,3.32
"42715",0.54,"Good","F","VS1",63.7,55,2090,5.16,5.11,3.27
"42716",0.6,"Ideal","G","VS1",61.3,60,2091,5.39,5.41,3.31
"42717",0.57,"Ideal","D","VS1",61.7,56,2091,5.31,5.33,3.28
"42718",0.52,"Very Good","E","VS1",58.9,64,2092,5.23,5.3,3.1
"42719",0.3,"Ideal","H","VS1",62.3,55.1,539,4.29,4.32,2.68
"42720",0.3,"Ideal","H","VS1",62.2,54,539,4.29,4.33,2.68
"42721",0.31,"Good","H","VS1",64,59,539,4.25,4.28,2.73
"42722",0.57,"Premium","D","VS1",60.9,57,2093,5.43,5.37,3.29
"42723",0.6,"Very Good","G","VS1",61.9,56,2094,5.41,5.45,3.36
"42724",0.61,"Very Good","D","VS1",62.4,57,2096,5.44,5.46,3.4
"42725",0.56,"Ideal","F","VS1",62.1,56,2097,5.32,5.28,3.29
"42726",0.54,"Premium","D","VS1",61.1,58,2100,5.3,5.24,3.22
"42727",0.7,"Fair","H","VS1",62,73,2100,5.65,5.54,3.47
"42728",0.71,"Good","I","VS1",63.8,53,2104,5.7,5.64,3.62
"42729",0.71,"Fair","I","VS1",64.5,56,2104,5.61,5.56,3.6
"42730",0.71,"Premium","I","VS1",61.9,58,2104,5.76,5.71,3.55
"42731",0.6,"Ideal","G","VS1",61.3,57,2105,5.4,5.47,3.33
"42732",0.52,"Ideal","E","VS1",61.9,55,2105,5.16,5.18,3.2
"42733",0.58,"Premium","E","VS1",60.7,58,2105,5.41,5.36,3.27
"42734",0.65,"Ideal","H","VS1",61.8,55,2106,5.6,5.56,3.45
"42735",0.55,"Ideal","E","VS1",62,56,2107,5.27,5.24,3.26
"42736",0.55,"Ideal","E","VS1",61.2,57,2107,5.3,5.28,3.24
"42737",0.7,"Ideal","J","VS1",61.4,55,2107,5.72,5.75,3.53
"42738",0.6,"Ideal","G","VS1",60.2,57,2109,5.49,5.54,3.32
"42739",0.57,"Ideal","E","VS1",61.3,57,2110,5.34,5.37,3.28
"42740",0.6,"Very Good","E","VS1",60.9,58,2112,5.43,5.48,3.32
"42741",0.72,"Ideal","J","VS1",62.7,57,2112,5.74,5.71,3.59
"42742",0.68,"Very Good","G","VS1",60.7,58,2114,5.68,5.75,3.47
"42743",0.58,"Ideal","F","VS1",60.6,55,2117,5.41,5.48,3.3
"42744",0.56,"Ideal","E","VS1",61.8,55,2117,5.33,5.28,3.28
"42745",0.56,"Ideal","E","VS1",61.1,56,2117,5.34,5.29,3.25
"42746",0.56,"Ideal","E","VS1",61.8,56,2117,5.33,5.28,3.28
"42747",0.55,"Ideal","F","VS1",60.5,57,2119,5.3,5.34,3.22
"42748",0.55,"Ideal","F","VS1",61.8,55,2119,5.28,5.3,3.27
"42749",0.55,"Ideal","D","VS1",61.8,55,2119,5.29,5.32,3.28
"42750",0.61,"Good","F","VS1",60.6,60.3,2120,5.46,5.51,3.32
"42751",0.73,"Ideal","J","VS1",62,53,2121,5.78,5.82,3.6
"42752",0.57,"Ideal","D","VS1",61.5,54,2122,5.36,5.38,3.3
"42753",0.61,"Very Good","H","VS1",60.1,56,2123,5.55,5.59,3.35
"42754",0.52,"Ideal","F","VS1",61.3,56,2123,5.19,5.22,3.19
"42755",0.7,"Very Good","I","VS1",63.1,54,2129,5.61,5.67,3.56
"42756",0.59,"Ideal","G","VS1",61.3,55,2129,5.42,5.44,3.33
"42757",0.66,"Ideal","H","VS1",61,57,2131,5.61,5.66,3.43
"42758",0.6,"Ideal","G","VS1",61.6,56,2131,5.44,5.47,3.36
"42759",0.55,"Ideal","G","VS1",62.2,54,2132,5.27,5.24,3.27
"42760",0.72,"Very Good","J","VS1",62.3,57,2136,5.73,5.77,3.58
"42761",0.52,"Ideal","F","VS1",61.5,56,2138,5.19,5.22,3.2
"42762",0.66,"Good","G","VS1",61.6,61,2139,5.56,5.63,3.43
"42763",0.32,"Ideal","J","VS1",61.3,57,540,4.43,4.41,2.71
"42764",0.32,"Premium","J","VS1",60.6,59,540,4.46,4.42,2.69
"42765",0.32,"Premium","J","VS1",61.9,58,540,4.39,4.33,2.7
"42766",0.32,"Premium","J","VS1",61.7,58,540,4.4,4.38,2.71
"42767",0.59,"Ideal","F","VS1",61.1,56,2140,5.43,5.47,3.33
"42768",0.62,"Ideal","G","VS1",61.8,57,2141,5.47,5.5,3.39
"42769",0.7,"Ideal","I","VS1",63.1,54,2142,5.61,5.67,3.56
"42770",0.7,"Ideal","I","VS1",63,54,2142,5.63,5.7,3.57
"42771",0.6,"Premium","F","VS1",59.4,58,2142,5.52,5.45,3.26
"42772",0.6,"Ideal","F","VS1",62.9,57,2142,5.35,5.31,3.35
"42773",0.53,"Ideal","E","VS1",61.4,56,2143,5.21,5.25,3.21
"42774",0.53,"Ideal","E","VS1",60.1,57,2143,5.25,5.31,3.17
"42775",0.56,"Ideal","E","VS1",61.9,57,2145,5.31,5.29,3.28
"42776",0.7,"Very Good","H","VS1",62.2,57,2145,5.67,5.72,3.54
"42777",0.7,"Very Good","H","VS1",62.4,57,2145,5.64,5.7,3.54
"42778",0.52,"Ideal","D","VS1",60.4,56,2146,5.24,5.26,3.17
"42779",0.62,"Very Good","E","VS1",60.1,56,2147,5.56,5.58,3.35
"42780",0.53,"Premium","D","VS1",60,61,2147,5.3,5.26,3.17
"42781",0.6,"Ideal","G","VS1",61.2,56,2147,5.43,5.47,3.33
"42782",0.6,"Ideal","G","VS1",61.1,57,2147,5.41,5.45,3.32
"42783",0.6,"Ideal","G","VS1",62.5,56,2147,5.37,5.41,3.36
"42784",0.53,"Premium","D","VS1",59.2,60,2147,5.37,5.31,3.16
"42785",0.76,"Premium","J","VS1",61.1,58,2148,5.85,5.91,3.59
"42786",0.63,"Very Good","F","VS1",59.2,57,2149,5.56,5.66,3.32
"42787",0.7,"Fair","H","VS1",64.9,56,2152,5.68,5.56,3.65
"42788",0.74,"Ideal","J","VS1",61.6,57,2154,5.77,5.83,3.57
"42789",0.64,"Ideal","G","VS1",62.3,54,2155,5.54,5.56,3.46
"42790",0.63,"Very Good","G","VS1",63.1,58,2157,5.42,5.46,3.43
"42791",0.62,"Very Good","G","VS1",60.1,58,2161,5.52,5.54,3.32
"42792",0.61,"Ideal","E","VS1",61.6,57,2161,5.42,5.45,3.35
"42793",0.75,"Ideal","J","VS1",61.9,56,2161,5.81,5.85,3.61
"42794",0.71,"Good","I","VS1",64.2,56,2161,5.62,5.66,3.62
"42795",0.7,"Ideal","I","VS1",62.7,57,2163,5.63,5.67,3.54
"42796",0.57,"Ideal","E","VS1",61.5,55,2164,5.35,5.37,3.3
"42797",0.61,"Ideal","G","VS1",61.6,55,2166,5.45,5.49,3.37
"42798",0.73,"Ideal","I","VS1",62.1,54,2167,5.77,5.8,3.59
"42799",0.61,"Ideal","G","VS1",60.9,57,2167,5.46,5.5,3.34
"42800",0.61,"Ideal","G","VS1",61.9,56,2167,5.43,5.45,3.37
"42801",0.61,"Ideal","G","VS1",62.1,56,2167,5.42,5.44,3.37
"42802",0.74,"Very Good","J","VS1",62.7,58,2170,5.75,5.8,3.62
"42803",0.53,"Very Good","D","VS1",60.5,58,2170,5.27,5.3,3.2
"42804",0.56,"Ideal","D","VS1",62.6,59,2170,5.24,5.31,3.3
"42805",0.63,"Premium","E","VS1",60.4,58,2171,5.59,5.64,3.39
"42806",0.6,"Ideal","E","VS1",61,56,2171,5.44,5.47,3.33
"42807",0.59,"Ideal","E","VS1",61.6,57,2172,5.35,5.39,3.31
"42808",0.62,"Ideal","G","VS1",62,56,2173,5.45,5.49,3.39
"42809",0.71,"Ideal","H","VS1",61.6,57,2175,5.74,5.79,3.55
"42810",0.59,"Ideal","D","VS1",60.9,56,2175,5.39,5.44,3.3
"42811",0.61,"Ideal","G","VS1",62.4,55,2177,5.39,5.44,3.38
"42812",0.57,"Ideal","E","VS1",62,55,2177,5.31,5.34,3.3
"42813",0.51,"Ideal","D","VS1",61.9,57,2177,5.17,5.14,3.19
"42814",0.6,"Very Good","E","VS1",63.2,56,2177,5.39,5.3,3.38
"42815",0.72,"Ideal","J","VS1",61.1,56,2177,5.84,5.82,3.56
"42816",0.62,"Ideal","G","VS1",62.4,57,2178,5.44,5.46,3.4
"42817",0.61,"Ideal","G","VS1",61.5,56,2182,5.48,5.5,3.38
"42818",0.77,"Good","I","VS1",64.1,55,2184,5.8,5.86,3.73
"42819",0.77,"Fair","I","VS1",65.1,57,2184,5.65,5.77,3.72
"42820",0.58,"Good","E","VS1",58.6,64,2185,5.4,5.46,3.18
"42821",0.56,"Very Good","D","VS1",60.8,60,2188,5.32,5.34,3.24
"42822",0.63,"Good","F","VS1",61.6,60.7,2188,5.46,5.52,3.38
"42823",0.57,"Ideal","F","VS1",61.9,55,2189,5.34,5.32,3.3
"42824",0.33,"Premium","H","VS1",62.4,60,540,4.39,4.42,2.75
"42825",0.33,"Very Good","H","VS1",59,62,540,4.49,4.52,2.66
"42826",0.5,"Ideal","E","VS1",61.7,57,2192,5.11,5.13,3.16
"42827",0.57,"Ideal","E","VS1",61.8,55,2192,5.34,5.39,3.32
"42828",0.58,"Ideal","E","VS1",60.6,57,2192,5.4,5.45,3.29
"42829",0.58,"Ideal","E","VS1",62.9,54,2192,5.34,5.31,3.35
"42830",0.58,"Premium","E","VS1",61.8,55,2192,5.39,5.35,3.32
"42831",0.61,"Premium","G","VS1",62.7,57,2192,5.43,5.36,3.38
"42832",0.58,"Fair","E","VS1",57.9,56,2192,5.52,5.49,3.19
"42833",0.58,"Premium","D","VS1",61.4,58,2192,5.37,5.34,3.29
"42834",0.57,"Ideal","F","VS1",61,56,2193,5.36,5.4,3.28
"42835",0.74,"Premium","I","VS1",62.9,57,2193,5.79,5.76,3.63
"42836",0.74,"Fair","H","VS1",66.3,63,2193,5.63,5.5,3.69
"42837",0.62,"Premium","E","VS1",62.2,58,2196,5.41,5.46,3.38
"42838",0.61,"Good","F","VS1",60,65,2196,5.53,5.47,3.3
"42839",0.73,"Premium","I","VS1",61.8,62,2197,5.78,5.72,3.55
"42840",0.71,"Very Good","I","VS1",63.3,58,2198,5.68,5.66,3.59
"42841",0.59,"Very Good","E","VS1",61.2,58,2200,5.4,5.45,3.32
"42842",0.6,"Ideal","F","VS1",61.9,55,2201,5.4,5.42,3.35
"42843",0.71,"Very Good","I","VS1",63.1,57,2202,5.68,5.58,3.55
"42844",0.71,"Premium","I","VS1",62.5,61,2202,5.68,5.64,3.54
"42845",0.8,"Premium","J","VS1",61.6,60,2202,5.94,5.88,3.64
"42846",0.54,"Ideal","F","VS1",61.5,55,2202,5.26,5.27,3.24
"42847",0.69,"Good","G","VS1",60.8,64,2202,5.77,5.66,3.47
"42848",0.71,"Premium","I","VS1",62.5,59,2202,5.75,5.71,3.58
"42849",0.51,"Premium","D","VS1",60,58,2203,5.19,5.14,3.1
"42850",0.72,"Very Good","H","VS1",62.8,56,2206,5.72,5.77,3.61
"42851",0.62,"Ideal","G","VS1",60.7,55,2206,5.55,5.59,3.38
"42852",0.61,"Premium","D","VS1",62.4,57,2207,5.46,5.44,3.4
"42853",0.71,"Ideal","H","VS1",62.1,55,2209,5.68,5.72,3.54
"42854",0.58,"Ideal","D","VS1",61.8,56,2211,5.34,5.37,3.31
"42855",0.7,"Very Good","G","VS1",62.9,59,2212,5.56,5.63,3.52
"42856",0.61,"Ideal","E","VS1",62.2,56,2214,5.43,5.41,3.37
"42857",0.55,"Ideal","E","VS1",61.5,56,2220,5.26,5.29,3.24
"42858",0.64,"Ideal","F","VS1",61.9,56.8,2222,5.55,5.6,3.45
"42859",0.64,"Good","F","VS1",57.7,61,2222,5.68,5.75,3.29
"42860",0.66,"Ideal","H","VS1",62.7,55,2222,5.6,5.57,3.5
"42861",0.71,"Very Good","I","VS1",62.9,59,2226,5.68,5.71,3.58
"42862",0.58,"Ideal","F","VS1",62.4,57,2227,5.36,5.32,3.33
"42863",0.58,"Ideal","F","VS1",61.9,56,2227,5.36,5.33,3.31
"42864",0.58,"Ideal","F","VS1",60.3,57,2227,5.47,5.44,3.29
"42865",0.56,"Ideal","G","VS1",61,56,2230,5.31,5.35,3.25
